feature	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B
K15600	36.3214285714286	23.9588744588745	93.2922077922078	248.70670995671	88.5952380952381	130.714285714286	0.464285714285714	22.8333333333333	141.988095238095	259.071428571429	611.583333333333	262.511904761905
K15629	0.666666666666667	0.5	0	0.833333333333333	0.444444444444444	0	481.666666666667	0	0.333333333333333	0	0	1.33333333333333
K15633	732.45753968254	703.051731601732	216.855303030303	1670.96464646465	2192.84444444444	2238.4880952381	14777.9666666667	37514.0166666667	3270.18888888889	1713.12380952381	744.425	1745.89166666667
K15634	44.2880952380952	72.8214285714286	2	105.833333333333	471	533.246428571429	69	0	380.383333333333	71.5821428571429	30.5	58
K15635	16	26	7	75	0	4	0	14	12	61.5	46	84.5
K15640	10	13.6136363636364	3.36363636363636	5.90909090909091	4.94444444444444	1.75	1.25	0	9	11.75	0.75	7.83333333333333
K15652	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15654	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15655	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15656	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15657	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15661	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15662	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15663	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15664	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15665	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15666	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15667	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15668	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15721	0.444444444444444	0.333333333333333	0	0.555555555555555	0	0	47	0	0.222222222222222	0	0	0
K15722	4.32142857142857	1.57142857142857	0	0	0	1.57142857142857	0	0	0	0.982142857142857	0	0
K15723	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15724	52.9428571428571	26.4166666666667	147.928571428571	709.047619047619	111.345238095238	169.627380952381	8645.13095238095	66.75	4799.32142857143	3111.97023809524	915.166666666667	3025.7619047619
K15725	1.81666666666667	0	4	0.833333333333333	0	1.15	24674.4833333333	37463.3333333333	3697.1	1202.78333333333	0	0
K15726	40.0666666666667	49	17	145.833333333333	1	9.4	25083.0833333333	37493.3333333333	4149.18333333333	1407.78333333333	83.25	124.25
K15727	33.8166666666667	48	14	140.833333333333	0	9.15	16232.5166666667	37490.1666666667	3717.1	1314.28333333333	82	104
K15733	74.0666666666667	94.9333333333333	212.933333333333	68.6666666666667	7.6	28.2	66.2666666666667	246.733333333333	19.4	53.1	18.8	46.2
K15735	1.3	0.25	0	0	0	0.675	0	0	374.05	38.1	0	0
K15736	2.76666666666667	0.85	4	0.833333333333333	0.4	2.875	5955	37461	1719.18333333333	1166.03333333333	0	0
K15737	1.55	0.25	0	0	0	0.925	0	0	803.883333333333	126.85	0	0
K15738	5006.10793650794	4230.20133477633	3790.67712842713	5534.96861471861	6699.54404761905	8874.28373015873	17013.1623015873	40759.8944444444	6378.64206349206	6572.86865079365	4708.45	7667.03571428571
K15739	4	4	6	1.25	9.375	1.25	0.875	0	1	0.625	1.125	4.25
K15746	0	0	0	0	0	0	457	0	0	0	0	0
K15750	0.666666666666667	0.5	0	0.833333333333333	0	0	0	0	0.333333333333333	0	0	0
K15770	4644.83253968254	3897.42950937951	3303.81085858586	3322.04797979798	4370.92777777778	6019.73531746032	1197.06388888889	3079.7	1143.49444444444	2831.07380952381	2112.45833333333	2844.71388888889
K15771	4495.11031746032	3819.87395382395	3186.53308080808	3297.60353535354	4192.59444444444	5486.17976190476	1120.28611111111	2860.53333333333	1121.77222222222	2713.74047619048	2052.29166666667	2790.10277777778
K15772	5401.23531746032	4841.62395382395	3830.90808080808	4181.97853535354	4727.71944444444	5973.17976190476	1148.66111111111	3328.03333333333	1404.89722222222	3156.11547619048	2424.79166666667	3318.60277777778
K15773	5.65476190476191	2.57142857142857	0	5	0	2.23809523809524	185	0	2.33333333333333	3.31547619047619	46.3333333333333	63
K15777	574.088095238095	624.268398268398	169.155303030303	624.659090909091	1208.70833333333	2009.50476190476	15092.4666666667	37543.1	3998.3	1588.08214285714	436.166666666667	1077.79166666667
K15778	29.4666666666667	13.3333333333333	32.7916666666667	262.708333333333	12.875	22.55	9056.29166666667	56.9166666666667	3823.91666666667	2002.41666666667	141.125	1392.91666666667
K15781	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K15782	6.33333333333333	3.5	0	7.5	0	1	127.8	0	5.66666666666667	0	0	0
K15783	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	329.8	0	6.55555555555556	0	0	0
K15784	5.66666666666667	3	0	6.66666666666667	0	1	329.8	0	5.33333333333333	0	0	0
K15785	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	329.8	0	6.55555555555556	0	0	0
K15786	7.44444444444444	4.33333333333333	0	8.88888888888889	0	1	47	0	6.22222222222222	0	0	0
K15790	1.77777777777778	1.33333333333333	0	2.22222222222222	0	0	0	0	0.888888888888889	0	0	0
K15792	1	0	2	2.5	0.75	2.75	0	0	1	2.5	3	0
K15827	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15828	4.32142857142857	1.57142857142857	0	0	0	1.57142857142857	0	0	0	0.982142857142857	0	0
K15829	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15830	15.6547619047619	10.1547619047619	3.66666666666667	18.3333333333333	1	1.94642857142857	0	33	30.5833333333333	15.3154761904762	9	20.6666666666667
K15831	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15832	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15833	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15834	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15835	1	0.25	0	0	0	0.375	0	0	29.25	0	0	0
K15836	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K15856	0	0	0	0	0	0	445	0	0	0	0	0
K15860	1.4	1.9	0	0	1.9	2.2	0	4.6	0	0	2.1	0.5
K15862	0	0	8	0	0	0	11896.4	74922	18	0	0	0
K15864	5.96666666666667	3	0	6.66666666666667	0	1.3	0	0	350.133333333333	38.1	0	0
K15866	63.7861111111111	81.7916666666667	208.833333333333	68.8888888888889	8.125	40.925	6273.95	37786.3333333333	417.022222222222	81.6	17.75	40.25
K15868	1.77777777777778	1.33333333333333	0	2.22222222222222	0	0	0	0	0.888888888888889	0	0	0
K15876	215.625	171.25	34	1261.25	1450.375	762.25	1.25	43.25	79	262.375	386.875	822.75
K15894	3.125	0.625	2.5	2.5	1.125	7.5	0	0	2.25	2.5	5.25	1.75
K15910	10.3333333333333	8.33333333333333	3.66666666666667	18.3333333333333	1	0	0	33	1.33333333333333	14.3333333333333	9	20.6666666666667
K15912	10.3333333333333	8.33333333333333	3.66666666666667	18.3333333333333	1	0	0	33	1.33333333333333	14.3333333333333	9	20.6666666666667
K15913	10.3333333333333	8.33333333333333	3.66666666666667	18.3333333333333	1	0	0	33	1.33333333333333	14.3333333333333	9	20.6666666666667
K15914	11	8.83333333333333	3.66666666666667	19.1666666666667	1	0	0	33	1.66666666666667	14.3333333333333	9	20.6666666666667
K15915	10.3333333333333	8.33333333333333	3.66666666666667	18.3333333333333	1	0	0	33	1.33333333333333	14.3333333333333	9	20.6666666666667
K15916	0	0	0	0	0	0	0	0	0	0	8	22
K15918	0	0	0	0	0	0	481	0	0	0	0	0
K15921	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K15922	1.57142857142857	0.571428571428571	0	0	0	0.571428571428571	282.8	0	0	0.357142857142857	0	0
K15923	364.25	236.725	121.75	2258.75	2441.9	982.4	5930.75	37485.75	122.25	438.375	714.125	1488.25
K15924	0	0	4	0	0.444444444444444	0	5908	37461	9	0	0	1.33333333333333
K15973	6	6.86363636363636	8.23863636363636	4.65909090909091	11.8888888888889	3.375	0.875	0	8	13.375	20.625	8.79166666666667
K15974	14.0714285714286	1.82142857142857	1.25	10	1	7.19642857142857	0	0.75	33.5	3.48214285714286	7	36.25
K15975	520.6	276.557575757576	509.257575757576	282.143939393939	1244.49722222222	150.283333333333	1796.50833333333	22.3666666666667	110.733333333333	191.658333333333	197.125	317.416666666667
K15976	0	0.363636363636364	0.363636363636364	0.909090909090909	0	0	0	0	0	0	0	0
K15977	401.707142857143	327.235064935065	552.695779220779	2755.58766233766	1682.59047619048	1105.42619047619	23410.3869047619	75396.9166666667	10987.3928571429	7615.26428571429	2226.75833333333	6878.01547619048
K15981	0	0	0	0	0	0	79	134	0	2.5	0	0
K15982	0	0	0	0	0	0	110.6	187.6	2092.2	85.9	0	0
K15983	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K15984	52.9428571428571	29.9166666666667	147.928571428571	719.047619047619	111.345238095238	169.627380952381	8869.93095238095	71.75	4806.82142857143	3131.47023809524	923.666666666667	3034.2619047619
K15986	4580.125	4000.0053030303	3372.49696969697	3203.13131313131	4796.96666666667	7209.06666666667	1539.075	2910.26111111111	1293.55555555556	2852.26388888889	2313.975	3369.33888888889
K15987	237.85	228.475	78.6833333333333	1339.83333333333	1452.6	753.25	6732.05	37502.0666666667	256.3	382.241666666667	942.891666666667	1023.93333333333
K16011	5.54444444444444	2.33333333333333	2	5.55555555555556	0	1.1	365.8	2	5998.55555555556	2243.16666666667	0	8
K16012	677.862301587302	553.588636363636	244.225541125541	968.734487734488	420.139682539682	458.827380952381	1126.88928571429	307.6	267.010317460317	737.311904761905	955.591666666667	817.211904761905
K16013	671.487301587302	551.713636363636	242.725541125541	967.067821067821	419.014682539682	444.244047619048	1144.88928571429	307.6	262.426984126984	736.145238095238	938.175	784.961904761905
K16014	1663.625	2143.225	1765.25	1721.25	1439.60833333333	1660.48333333333	231.666666666667	271.583333333333	1447.75	1627	897.083333333333	1635.83333333333
K16043	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16044	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16046	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K16047	0	0	0	0	0	0	63.2	107.2	2092.2	84.4	0	0
K16048	0.666666666666667	1.1	0	0.833333333333333	0.4	1.4	31.6	53.6	2092.53333333333	83.4	0	0
K16049	0	0	0	0	0	0	31.6	53.6	2092.2	83.4	0	0
K16050	0	0	0	0	0	0	31.6	53.6	2092.2	83.4	0	0
K16051	0	0	0	0	0	0	94.8	160.8	2092.2	85.4	0	0
K16052	26.3333333333333	32.3333333333333	8.66666666666667	88.3333333333333	1.44444444444444	4	0	47	11.3333333333333	71.3333333333333	50	74
K16053	194.466666666667	150.125	30.5	1194.58333333333	1447.5	744.675	14622.6166666667	37466.1666666667	3098.75	1332.20833333333	345.875	778.25
K16066	51.7261904761905	26.4166666666667	145.928571428571	708.214285714286	111.345238095238	169.077380952381	36.7142857142857	63.5833333333333	1800.82142857143	1987.8869047619	915.166666666667	3017.7619047619
K16074	15.5325396825397	6.15476190476191	2	10.9722222222222	0	4.04642857142857	363.8	2	4006.10555555556	2617.91547619048	0	8
K16077	4.32142857142857	1.57142857142857	0	0	0	1.57142857142857	0	0	0	0.982142857142857	0	0
K16079	0	0	0	0	0	0	1847.8	0	0	0	0	0
K16080	0	0	0	0	0	0	12	0	0	0	0	0
K16081	1.21666666666667	0	0	0.833333333333333	0	0.55	0	0	2998.5	1121.58333333333	0	0
K16087	357.199206349206	199.345238095238	968.511904761905	4300.43650793651	778.345238095238	1167.77261904762	1125.56428571429	446.333333333333	11989.3936507937	12867.0214285714	6108	15819.8452380952
K16088	56.4880952380952	22.7380952380952	61.5833333333333	515.416666666667	25.75	46.5714285714286	9017.91666666667	108.666666666667	19155.0333333333	7539.21547619048	282.25	2769.83333333333
K16089	1048.40476190476	1042.4880952381	239.083333333333	3371.66666666667	4106.25	3515.77976190476	12404.5	75195.25	833.916666666667	1121.69047619048	1297.41666666667	2836.08333333333
K16090	1.21666666666667	0	2	0.833333333333333	0	0.55	9227.16666666667	3.16666666666667	2998.5	1124.08333333333	0	8
K16091	3.38333333333333	1.125	1	99.1666666666667	7.25	12.425	8655.16666666667	1.16666666666667	4043.58333333333	2220.54166666667	11.125	14.5
K16092	531.10753968254	536.529761904762	147.25	498.472222222222	736.625	1495.6630952381	9228.91666666667	18.4166666666667	1528.52222222222	1386.74880952381	377.583333333333	975
K16135	0.333333333333333	0	0	0.416666666666667	0	0	69	0	65.8333333333333	456.166666666667	0	0
K16136	9.64285714285714	3.39285714285714	0	0	0	3.51785714285714	0	0	29.25	1.96428571428571	0	0
K16137	52.0047619047619	78.3517316017316	206.94696969697	57.1590909090909	8.19444444444444	28.2964285714286	27224.7833333333	261.933333333333	8639.11666666667	2933.71547619048	30.5	45.5833333333333
K16139	0	0.6	0	0	0.4	1.4	12	0	0	0	0	0
K16146	476	375	85	380	37	62	7	207	9	82	36	61
K16147	621.95	508.2	135.933333333333	701.166666666667	318.666666666667	304.483333333333	69.2666666666667	265.4	3091.23333333333	1593.35	288.8	472.866666666667
K16148	620.733333333333	508.2	135.933333333333	700.333333333333	318.666666666667	303.933333333333	69.2666666666667	265.4	92.7333333333333	471.766666666667	288.8	472.866666666667
K16149	9.6	14.7	24.45	39.5	4.15	9.7	32.4	59.2	27.8	128.85	63.3	45.85
K16150	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K16152	0.883333333333333	0	0	0.416666666666667	0	0.55	0	0	840.466666666667	583.016666666667	0	0
K16153	6	1	1	5	1	0	0	0	2.25	2.25	1.25	12.25
K16163	1.33333333333333	1.6	0	1.66666666666667	0.4	1.4	62.2666666666667	53.6	0.666666666666667	1	0	0
K16165	9.44444444444444	5.83333333333333	0	11.3888888888889	0	1	946.35	26.8	7.22222222222222	0.5	0	0
K16167	0	0.5	0.625	0	1.31944444444444	1.125	0	0	0	0	0	1.95833333333333
K16168	0	0.5	0.625	0	1.31944444444444	1.125	0	0	0	0	0	1.95833333333333
K16169	3861.72222222222	3287.33585858586	3043.55808080808	2581.22853535354	3865.40277777778	5170.175	1454.51111111111	2628.15833333333	1024.66388888889	2237.49166666667	1749.41666666667	2305.73611111111
K16171	0.966666666666667	0.5	0	0.833333333333333	0	0.3	562	0	345.133333333333	38.1	0	0
K16173	0	0.5	0.625	0	0.875	1.125	0	0	0	0	0	0.625
K16188	0	0.863636363636364	0.988636363636364	0.909090909090909	1.31944444444444	1.125	0	0	0	0	0	1.95833333333333
K16199	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16200	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16201	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16202	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16203	4	6	8	6.25	9.81944444444444	1.25	32.475	53.6	3	6.125	6.125	38.0833333333333
K16209	1207.93055555556	639.458333333333	946.25	225.138888888889	1427.93055555556	4285.94444444444	708.6	1754.19444444444	177.916666666667	939.055555555556	490.25	442.138888888889
K16210	11.3214285714286	12.1547619047619	4	15	0	4.44642857142857	45.3333333333333	15.5	31.25	12.9821428571429	16	57.5
K16211	675.883333333333	541.641666666667	170.916666666667	2041.38888888889	1506.25	834.75	6847.7	37708	1709	2005.625	621.125	3470.25
K16212	4.75	4.5	3	3.75	4.5	1.75	41.45	0	2.5	7.25	0.75	0
K16213	4.75	4.5	3	3.75	4.5	1.75	1.25	0	2.5	7.25	0.75	0
K16214	2421.725	2022.6	2096.39166666667	1796.5	3280.55833333333	1070.625	434.583333333333	650.483333333333	762.716666666667	1317.28333333333	1260.43333333333	1776.39166666667
K16216	0	0.363636363636364	0.363636363636364	0.909090909090909	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16234	1147.91666666667	1611.85	1621	1230.83333333333	703.733333333333	178.358333333333	8878.1	311.1	3972.95	2460.98333333333	545.333333333333	726.333333333333
K16235	1681.01031746032	1008.80476190476	1023.66666666667	581.944444444444	1467.03333333333	4334.53809523809	17741.2666666667	1966.97777777778	182.166666666667	1024.5376984127	520.7	500.222222222222
K16236	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16237	177.133333333333	156.2	60.5333333333333	337.333333333333	281.866666666667	244.733333333333	31.6	60.2	85.1333333333333	391.866666666667	260.6	419.066666666667
K16238	6.7547619047619	1.57142857142857	0	1.66666666666667	0	2.67142857142857	17405.15	55.9333333333333	3904.8	2167.74880952381	0	0
K16242	0	0	0	0	0	0	6	0	0	0	0	0
K16243	0	0	0	0	0	0	6	0	0	0	0	0
K16244	0	0	0	0	0	0	6	0	0	0	0	0
K16245	0	0	0	0	0	0	6	0	0	0	0	0
K16246	0	0	0	0	0	0	6	0	0	0	0	0
K16247	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16248	0	0	0	0	0.444444444444444	0	0	0	0	0	0	1.33333333333333
K16249	0	0	0	0	0	0	6	0	0	0	0	0
K16263	1	0.977272727272727	0.727272727272727	1.81818181818182	0	0.375	0	0	29.25	0	0	0
K16264	5403.00198412698	5383.4933982684	4478.24696969697	5100.53409090909	3941.775	6188.81309523809	10833.7666666667	3429.46944444444	7400.71666666667	6479.1876984127	3021.80833333333	4891.02222222222
K16267	0	0	0	0	0	0	69	0	0	0	0	0
K16291	1.21666666666667	0	0	0.833333333333333	0	0.55	0	0	2998.5	1121.58333333333	0	0
K16294	10.3333333333333	8.33333333333333	3.66666666666667	18.3333333333333	1	0	0	33	1.33333333333333	14.3333333333333	9	20.6666666666667
K16301	5128.36031746032	5057.77142857143	4424.28333333333	4390.33333333333	3576.65	5815.41865079365	1044.06666666667	3354.85277777778	6918.96666666667	6573.59603174603	2484.00833333333	5546.65555555556
K16302	0	0	0	0	0	0	0	0	0	0	8	22
K16322	7.53809523809524	2.07142857142857	0	0.833333333333333	0	2.87142857142857	0	0	3057	1122.56547619048	0	0
K16323	4.79166666666667	9.3219696969697	2.6969696969697	6.74242424242424	0.819444444444444	4.75	80.6	0	1.25	0	2.25	3.08333333333333
K16324	2	0.5	0	0	0	0.75	0	0	58.5	0	0	0
K16326	1	0.25	0	0	0	0.375	0	0	29.25	0	0	0
K16327	0	0	0	0	0	0	80.8	0	0	0	0	0
K16328	6	8.25	5.58333333333333	130.833333333333	0.75	1.375	0	1.66666666666667	190.25	24.4166666666667	503.166666666667	124.583333333333
K16329	12.3333333333333	11.75	5.58333333333333	138.333333333333	0.75	2.375	282.8	1.66666666666667	195.916666666667	24.4166666666667	503.166666666667	124.583333333333
K16331	6	1.5	1.625	5	2.31944444444444	1.125	0	0	2.25	2.25	1.25	14.2083333333333
K16345	209.754761904762	150.196428571429	77.5	1650.83333333333	1470.25	781.379761904762	8523.16666666667	71.1666666666667	5630.13333333333	4091.54047619048	602.791666666667	3472.5
K16346	1	0.25	0	0	0	0.375	0	0	29.25	0	0	0
K16347	1	0.25	0	0	0	0.375	0	0	29.25	0	0	0
K16348	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K16363	208.25	169.375	34.5	1258.75	1448.5	745.25	5949.45	37504.25	83.25	259.875	377.125	817.5
K16370	7.76587301587302	3.6547619047619	4	3.05555555555556	0	1.94642857142857	5923.8	37487.8	39.4722222222222	1.48214285714286	0	0
K16371	1	0.25	0	0	0	0.375	105	0	29.25	0	0	0
K16509	5843.00555555556	4804.21893939394	4658.06060606061	3701.02651515152	6979.56111111111	6409.73333333333	2056.075	3327.73611111111	1538.775	3153.58888888889	2567.425	3489.80555555556
K16511	4021.18888888889	3398.11060606061	3169.31060606061	2627.90151515152	4052.03611111111	5709.7	1532.275	2863.01111111111	1050.15	2357.21388888889	1822.825	2373.80555555556
