"feature"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"
"K18030"	127.109595959596	266.131313131313	92.7858585858586	88.9222222222222	107.012842712843	146.866414141414	65.2025252525252	120.053607503607	139.460028860029	240.183333333333	79.660101010101	94.1156565656566	103.791414141414	104.440909090909
"K18055"	0	0	0	0	0.5	0	0	0	0	0	0	1.25	0	0
"K18056"	0	0	0	0	0	0.5	0	0	0	0.166666666666667	0.166666666666667	0	0	0
"K18057"	0	0	0	0	0	0.5	0	0	0	0.166666666666667	0.166666666666667	0	0	0
"K18058"	0.833333333333333	0.166666666666667	5.41666666666667	1.83333333333333	2.43055555555556	5.66666666666667	1.25	0.375	1.08333333333333	4.41666666666667	5.16666666666667	2	0.666666666666667	1.16666666666667
"K18062"	0	0	0	0	0.444444444444444	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0
"K18063"	0	0	0	0	0.444444444444444	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0
"K18067"	6.11666666666667	23.0833333333333	4.21666666666667	17.0333333333333	3.60833333333333	6.36666666666667	9.86666666666667	7.8	8.01111111111111	10.8	10.85	13.25	5.2	6.51666666666667
"K18068"	7.36111111111111	24.7388888888889	4.32777777777778	21.9444444444444	5.40833333333333	5.4	9.3	9.64444444444445	7.35555555555556	14.5111111111111	11.7055555555556	12.3722222222222	3.26666666666667	7.01666666666667
"K18069"	6.11666666666667	23.0833333333333	4.21666666666667	17.0333333333333	3.60833333333333	6.36666666666667	9.86666666666667	7.8	8.01111111111111	10.8	10.85	13.25	5.2	6.51666666666667
"K18070"	2.16111111111111	18.6888888888889	1.62777777777778	4.21111111111111	0.583333333333333	3.6	4.7	1.61111111111111	3.15555555555556	1.76111111111111	3.23888888888889	5.17222222222222	3.26666666666667	1.96666666666667
"K18071"	3	3.70833333333333	1.58333333333333	3.70833333333333	3.25	4.41666666666667	0.166666666666667	0.166666666666667	0.333333333333333	2.25	7.25	1.66666666666667	2.16666666666667	2.91666666666667
"K18072"	10.575	11.45	5.4	0.2	2.8	8.85	13	42.0666666666667	15.85	1.4	19.575	20.55	6	71.475
"K18073"	9.575	10.75	0.4	0.2	2.8	4.78333333333333	0	41.8666666666667	16.6	1.4	5.575	4.05	3	70.675
"K18074"	35.625	215.958333333333	40.6666666666667	118.625	32.6666666666667	16.4166666666667	37.375	31.25	27.2083333333333	104.625	100.541666666667	60.5	25.5	36
"K18075"	35.625	215.958333333333	40.6666666666667	118.625	32.6666666666667	16.4166666666667	37.375	31.25	27.2083333333333	104.625	100.541666666667	60.5	25.5	36
"K18076"	35.625	215.958333333333	40.6666666666667	118.625	32.6666666666667	16.4166666666667	37.375	31.25	27.2083333333333	104.625	100.541666666667	60.5	25.5	36
"K18077"	35.625	215.958333333333	40.6666666666667	118.625	32.6666666666667	16.4166666666667	37.375	31.25	27.2083333333333	104.625	100.541666666667	60.5	25.5	36
"K18087"	0	1.66666666666667	0.333333333333333	0	0.291666666666667	3.83333333333333	0	1	0.166666666666667	4.25	0	2	0	0
"K18088"	0	0	0.333333333333333	0	0	0	0	1	0	0	0	2	0	0
"K18089"	0	0	0	0.333333333333333	0	0	0	0.333333333333333	0	0	2.66666666666667	0	0	0
"K18090"	0	0	0	0.333333333333333	0	0	0	0.333333333333333	0	0	2.66666666666667	0	0	0
"K18091"	0	0	0	0	0	0.5	0	0	0	0.166666666666667	0.166666666666667	0	0	0
"K18092"	134.125	47	106	107.5	109.25	135.416666666667	203.25	7	60.1666666666667	89	136.375	101.125	136.25	29
"K18093"	15.6619047619048	35.9	0.733333333333333	1.45	9.22380952380952	9.73571428571429	0.333333333333333	90.6	37.175	7.96666666666667	10.6083333333333	4.97857142857143	3	131.379761904762
"K18094"	10.5833333333333	59.8833333333333	23.7833333333333	11.5333333333333	3.63333333333333	1.95	7.35833333333333	14.9047619047619	35.9095238095238	65.9166666666667	9	13.3166666666667	1.83333333333333	7.58333333333333
"K18095"	10.5833333333333	60.1055555555556	23.7833333333333	11.5333333333333	3.63333333333333	1.95	7.35833333333333	14.9047619047619	36.6595238095238	65.9166666666667	9	13.3166666666667	1.83333333333333	7.58333333333333
"K18096"	105.058080808081	175.362626262626	113.502272727273	196.113888888889	124.083225108225	170.352272727273	95.4633838383838	26.0734848484848	117.47601010101	177.6	150.495202020202	113.550757575758	108.710606060606	107.873484848485
"K18098"	98.0287878787879	113.618939393939	100.315909090909	165.975	120.583766233766	173.632575757576	74.0492424242424	21.8310606060606	101.193181818182	142.475	145.438636363636	90.305303030303	103.824242424242	90.7143939393939
"K18099"	0.4	5.2	0	0	0	0.4	0	9.11666666666667	0	0.5	0	2	0	4.8
"K18100"	0	3.55	0.166666666666667	0.0833333333333333	4.58333333333333	5.01666666666667	0.583333333333333	4.2047619047619	0.30952380952381	1.16666666666667	0	3.13333333333333	0	1.2
"K18101"	10.5	100.375	5.54166666666667	2.20833333333333	4.58333333333333	26.0416666666667	3.58333333333333	58.2380952380952	53.5595238095238	37.0416666666667	3.75	3.00833333333333	11.5	18.875
"K18104"	12.225468975469	11.1417748917749	3.14448051948052	18.6498917748918	12.8511904761905	5.44444444444444	38.5255892255892	33.4786075036075	30.8656565656566	48.5643939393939	15.2477272727273	11.55	12.5438311688312	57.625
"K18115"	0.966089466089466	0.0909090909090909	0.181818181818182	1.04437229437229	0.583333333333333	0.611111111111111	3.75921115921116	6.86435786435786	9.70281385281385	0.464285714285714	2.57272727272727	0.25	1.66883116883117	0.642857142857143
"K18118"	256.971103896104	620.721572871573	116.947258297258	198.277922077922	127.790079365079	166.678968253968	141.677681577682	903.071248196248	633.199675324675	654.8136002886	213.128282828283	203.971031746032	86.7771645021645	371.213888888889
"K18120"	0	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0
"K18121"	0	0	0.666666666666667	0	2.33333333333333	2.33333333333333	0.0740740740740741	0	0	1.66666666666667	0	0	0	0
"K18122"	0	0	0	0	2.125	0.5	0	0.0833333333333333	0.666666666666667	0	0.818181818181818	7	0	0.25
"K18123"	675.5	23.5	480.5	390.5	839	520	283.5	17	132	61.5	850	929	376	66.5
"K18129"	5.25	14.05	1.28333333333333	3.53333333333333	2.63333333333333	3.9	1.025	0.404761904761905	0.90952380952381	2.16666666666667	7.5	9.65	1.5	0.75
"K18130"	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0
"K18131"	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0
"K18135"	0.125	1.51666666666667	0.533333333333333	0.333333333333333	7.6	10.6166666666667	0.333333333333333	1.11666666666667	0.325	3.3	0	1	0	4.33333333333333
"K18136"	1	0	2	8	59	69	0	3	0	0	2	32.1666666666667	0	14
"K18137"	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0
"K18138"	1595.52196969697	3744.81818181818	983.664971139971	1696.52619047619	1632.39274891775	2467.1740981241	956.492748917749	5077.13935786436	3557.66172438672	4010.03373015873	2153.00631313131	2043.31305916306	810.736994949495	1849.27745310245
"K18139"	2351.51388888889	2883.39087301587	1369.50714285714	1338.41507936508	2066.26031746032	1628.33650793651	1002.62936507937	4863.62777777778	3314.71984126984	3083.62341269841	2648.47777777778	2570.93134920635	1026.75694444444	1474.65595238095
"K18140"	0	2.85714285714286	0	0	1.75	2.39285714285714	0	1.57142857142857	0.285714285714286	0.714285714285714	0	0.5	0	0
"K18141"	0	2.85714285714286	0	0	1.75	2.39285714285714	0	1.57142857142857	0.285714285714286	0.714285714285714	0	0.5	0	0
"K18142"	0	2.85714285714286	0	0	1.75	2.39285714285714	0	1.57142857142857	0.285714285714286	0.714285714285714	0	0.5	0	0
"K18143"	188.691666666667	448.438888888889	100.522222222222	114.244444444444	71.4107142857143	67.031746031746	85.2638888888889	712.30873015873	468.67619047619	506.713888888889	142.383333333333	105.663888888889	95.2027777777778	159.693253968254
"K18144"	192.591666666667	457.74126984127	103.022222222222	120.544444444444	71.9107142857143	66.731746031746	82.9638888888889	720.244444444444	469.919047619048	520.263888888889	147.583333333333	109.863888888889	95.0027777777778	168.036111111111
"K18145"	113.913888888889	256.997222222222	60.6555555555556	50.9388888888889	46.2496031746032	28.9666666666667	47.3083333333333	621.285714285714	381.313492063492	345.233333333333	111.888888888889	68.85	72.2638888888889	108.754365079365
"K18146"	172.058333333333	437.597222222222	85.5222222222222	91.65	45.2996031746032	26.0428571428571	80.7305555555556	710.119047619048	458.096825396825	490.166666666667	115.522222222222	77.95	82.7972222222222	153.687698412698
"K18148"	57.1179292929293	75.7305194805195	71.1580808080808	56.1666666666667	72.6453823953824	58.346176046176	31.7914141414141	35.036544011544	91.7826479076479	131.559523809524	81.9893939393939	55.7358946608947	20.6219696969697	30.1659090909091
"K18150"	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0
"K18151"	655.5	31.5	480.5	390.5	840	537.5	282.5	17	127	64.5	822	930	323	72.5
"K18164"	3.11111111111111	2	5.77777777777778	22.0555555555556	0.555555555555555	4.11111111111111	13	0.0555555555555556	3.11111111111111	10.6666666666667	4	4.72222222222222	3.11111111111111	7
"K18195"	29.25	13.5416666666667	19.75	61.9166666666667	38.35	91.95	25.25	7.16666666666667	18.4166666666667	45.4166666666667	56.4166666666667	74.5285714285714	17.25	13.3333333333333
"K18197"	52	104.75	48	141.5	91.3333333333333	123	126.666666666667	38.8333333333333	53.8333333333333	201	93.0416666666667	119.5	18.1666666666667	45.1666666666667
"K18199"	142.296500721501	195.933694083694	141.681096681097	156.543650793651	164.829112554113	284.819588744589	140.120995670996	99.9869408369408	156.669588744589	234.869047619048	210.990656565657	180.485894660895	161.394191919192	221.275036075036
"K18200"	0.666666666666667	0.666666666666667	2	0.5	14.3333333333333	1.5	3.16666666666667	0	0	4	3.5	5.51666666666667	0	0
"K18209"	5.25	4.59090909090909	1.375	8.125	4.875	6.25	24.625	3.39772727272727	11.25	8.625	9.375	9	6.125	1.375
"K18215"	0.166666666666667	1	1	0	0.75	7.71428571428571	0	0	0.333333333333333	0	0	2.25	1	1.48809523809524
"K18220"	7.63333333333333	17.25	21.65	23.8944444444444	13.2253968253968	59.468253968254	15.3820346320346	10.1638888888889	12.295670995671	29.8	21.3	6.76666666666667	8.00952380952381	17.8
"K18223"	36.3027777777778	58.3333333333333	52.0402777777778	54.975	82.6444444444444	106.791666666667	49.3	4.25	57.7041666666667	67.0055555555556	47.1444444444444	62.2722222222222	61.25	36.2222222222222
"K18224"	36.3027777777778	58.3333333333333	52.0402777777778	54.975	82.6444444444444	106.791666666667	49.3	4.25	57.7041666666667	67.0055555555556	47.1444444444444	62.7722222222222	61.25	36.2222222222222
"K18225"	36.3027777777778	58.3333333333333	52.0402777777778	54.975	82.6444444444444	106.791666666667	49.3	4.25	57.7041666666667	67.0055555555556	47.1444444444444	62.2722222222222	61.25	36.2222222222222
"K18226"	36.3027777777778	58.3333333333333	52.0402777777778	54.975	82.6444444444444	106.791666666667	49.3	4.25	57.7041666666667	67.0055555555556	47.1444444444444	62.2722222222222	61.25	36.2222222222222
"K18227"	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0
"K18230"	27.9333333333333	45.8388888888889	54.5305555555556	70.8444444444444	32.8579365079365	75.2301587301587	105.561111111111	10.4166666666667	57.0583333333333	65.4555555555555	57.8083333333333	33.9	9.65476190476191	32.4666666666667
"K18231"	6.06457431457431	0.75	0.306818181818182	5.34361471861472	0.351190476190476	0.380952380952381	27.2560606060606	29.0532106782107	26.380303030303	1.58928571428571	7.64090909090909	0.25	7.04383116883117	3.19642857142857
"K18232"	25.25	70.0208333333333	42.3958333333333	78.3180555555555	16.734126984127	41.8428571428571	38.7569444444444	23	44.7708333333333	65.8888888888889	41.8958333333333	26.1666666666667	6.55952380952381	36.1666666666667
"K18233"	18.3333333333333	64.8333333333333	34.75	64.3388888888889	12.2202380952381	27.5595238095238	29.8611111111111	21.7083333333333	33.5	62.8055555555556	31.25	19.6666666666667	6.89285714285714	33.3333333333333
"K18234"	66.8383116883117	143.110714285714	64.5333333333333	147.081998556999	53.4238095238095	74.2428571428571	66.3997835497835	28.731746031746	85.0928571428571	282.239285714286	125.373051948052	77.6035714285714	37.6235930735931	60.8190476190476
"K18235"	542.693867243867	229.766666666667	619.679797979798	284.936038961039	542.909126984127	765.291468253968	319.995779220779	41.661075036075	273.120274170274	380.730952380952	629.783838383838	658.069444444444	292.961688311688	108.514285714286
"K18236"	1.5	6.33333333333333	6.58333333333333	6.51515151515151	3.33333333333333	8.75	52.4659090909091	4.11742424242424	1.50757575757576	13.35	7.83333333333333	1	1.66666666666667	3.16666666666667
"K18239"	0.5	0	2.75	1	1	0.916666666666667	0.25	0.375	0.75	3.75	3.5	1	0	0
"K18240"	28.5	0.5	17	12.75	159.166666666667	295.3	2.5	0	5	7.5	57.25	158.95	28.5	0
"K18242"	135.527777777778	709.094444444444	107.166666666667	189.577777777778	70.8833333333333	50.05	97.2916666666667	305.688888888889	292.363888888889	358.25	186.583333333333	107.958333333333	88.2083333333333	112.413888888889
"K18243"	135.194444444444	710.344444444444	106.833333333333	190.577777777778	71.9666666666667	54.6333333333333	97.2916666666667	305.688888888889	292.363888888889	357.583333333333	185.25	109.958333333333	87.7083333333333	112.413888888889
"K18248"	59.6666666666667	180.566666666667	29.5055555555556	35.9055555555556	2.83333333333333	3.07777777777778	33.0805555555556	84.8769841269841	79.8206349206349	145.5	14.3333333333333	15.9833333333333	14	43.8888888888889
"K18249"	0	6.9	0.95	0.183333333333333	2.83333333333333	1.21666666666667	0.525	0.154761904761905	0.70952380952381	0.666666666666667	0	2.15	0	0
"K18251"	0.666666666666667	1.5	1	0	2.25	8.71428571428572	0	0	0.5	0	0	3.25	1	1.82142857142857
"K18252"	0.666666666666667	1.5	1	0	2.25	8.71428571428572	0	0	0.5	0	0	3.25	1	1.82142857142857
"K18253"	0.5	0	0	0	1.5	0	0	0	0	0	0	1.5	0	0
"K18254"	0.666666666666667	1.5	1	0	2.25	8.71428571428572	0	0	0.5	0	0	3.25	1	1.82142857142857
"K18255"	0.666666666666667	1.5	1	0	2.25	8.71428571428572	0	0	0.5	0	0	3.25	1	1.82142857142857
"K18256"	0.666666666666667	1.5	1	0	2.25	8.71428571428572	0	0	0.5	0	0	3.25	1	1.82142857142857
"K18257"	0.5	1.5	1	0	1.75	8.71428571428572	0	0	0.5	0	0	2.75	1	1.82142857142857
"K18258"	22.9166666666667	21	17.5	28.2777777777778	4.5	4.16666666666667	18.3888888888889	6	24.6666666666667	35.5	46.0555555555556	14.75	9.25	5.5
"K18275"	0.5	2	1	0	1.75	9.71428571428572	0	0	0.666666666666667	0	0	2.75	1	2.1547619047619
"K18277"	22.75	40.5416666666667	19.7833333333333	35.0055555555556	26.0527777777778	53.506746031746	11.4166666666667	46.15	30.5	37.15	46.8055555555556	35.0361111111111	17.25	99.2142857142857
"K18282"	0.125	0.375	0	0.5	0.375	0	1.25	8.375	3.375	0.166666666666667	0.5	0	0	0
"K18285"	1630.44444444444	288.382575757576	1329.5	997.380555555556	1918.60714285714	1182.94603174603	697.031746031746	124.081060606061	399.454797979798	600.405555555556	1996.16666666667	2244.38333333333	737.10119047619	215.666666666667
"K18286"	175.433333333333	100.866666666667	156.75	161.35	148.018650793651	223.446825396825	314.377777777778	28.2083333333333	99.15	187.622222222222	209.433333333333	126.233333333333	217.142857142857	59.3
"K18287"	1.93333333333333	0.533333333333333	6.58333333333333	3.83333333333333	3.43095238095238	8.18333333333333	2.95	1.20833333333333	4.15	5.31666666666667	8.475	4.5	0	2.05
"K18288"	6.25	27.1388888888889	5.36111111111111	15.0833333333333	8.93333333333333	4	4.58333333333333	1.33333333333333	4.66666666666667	21.75	8.55555555555556	14.6666666666667	0.333333333333333	2.33333333333333
"K18289"	5.2952380952381	8.33333333333333	0	1.93333333333333	3.07619047619048	2.67380952380952	0.166666666666667	23.7857142857143	10.4083333333333	2.33333333333333	7.20833333333333	2.17857142857143	0	18.5130952380952
"K18290"	22.8452380952381	56.7996031746032	27.5119047619048	32.3492063492063	16.6873015873016	12.6547619047619	32.6924603174603	22.5357142857143	31.6547619047619	82.8412698412698	46.3611111111111	45.775	7.33333333333333	61.3571428571429
"K18291"	5.12857142857143	5.5	0	0.333333333333333	2.80952380952381	1.91825396825397	0	14.2190476190476	7.20833333333333	1.5	6.04166666666667	2.17857142857143	0	5.14642857142857
"K18292"	63.7968253968254	82.2228174603175	73.8793650793651	57.6886904761905	40.1257936507937	45.9611111111111	56.2196428571429	68.6099206349206	73.3234126984127	124.965873015873	150.770833333333	117.803571428571	36.6666666666667	141.927380952381
"K18293"	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0
"K18294"	9.225	8.65	3.46666666666667	15.4	66.6095238095238	74.3952380952381	2.3	13.7119047619048	5.85833333333333	5.9	8	49.9535714285714	0.2	19.2
"K18295"	9.225	8.65	3.46666666666667	15.4	65.1095238095238	73.8952380952381	2.3	13.7119047619048	5.85833333333333	5.9	8	49.9535714285714	0.2	19.2
"K18296"	9.225	8.65	3.46666666666667	15.4	65.1095238095238	73.8952380952381	2.3	13.7119047619048	5.85833333333333	5.9	8	50.4535714285714	0.2	19.2
"K18297"	83.5464285714286	74.8	31.0833333333333	34.1527777777778	52.0952380952381	44.3404761904762	15.5555555555556	231.333333333333	123.316666666667	53.4666666666667	80.1638888888889	48.1142857142857	22.5	395.894047619048
"K18298"	665.241666666667	49.175	470.233333333333	384.408333333333	861.007142857143	531.494047619048	269.791666666667	89.5476190476191	153.008333333333	84.6333333333333	831.441666666667	946.228571428571	306.25	177.563095238095
"K18299"	684.366666666667	52.425	482.733333333333	421.033333333333	889.632142857143	586.994047619048	300.541666666667	84.6726190476191	163.008333333333	77.6333333333333	874.441666666667	982.478571428571	316.125	168.063095238095
"K18300"	669.170238095238	58.4607142857143	473.661904761905	393.979761904762	919.15	601.065476190476	270.220238095238	110.833333333333	157.579761904762	112.919047619048	836.441666666667	976.478571428571	306.25	245.420238095238
"K18301"	55.9095238095238	126.325	40.475	19.7277777777778	64.8027777777778	42.4968253968254	18.6666666666667	143.036904761905	101.141666666667	116.413888888889	62.8694444444444	35.5507936507937	19.4444444444444	116.6
"K18302"	18.6761904761905	21.0333333333333	15.2333333333333	9.74166666666667	37.0111111111111	17.3940476190476	4.94444444444444	79.2507936507937	26.1416666666667	12.7333333333333	14.6305555555556	18.6063492063492	11.5	85.725
"K18303"	30.9595238095238	24.2833333333333	30.9833333333333	13.0083333333333	35.3333333333333	29.9940476190476	21.225	81.9285714285714	32.7583333333333	13.9	71.525	82.1369047619048	30.5	88.675
"K18304"	60.45	175.308333333333	51.075	67.2583333333333	135.32380952381	280.788492063492	38.4	114.316666666667	100.777777777778	83.1083333333333	88.75	142.008333333333	40.3333333333333	133.041666666667
"K18305"	0	6.51666666666667	0.866666666666667	0.333333333333333	6.33333333333333	9.96666666666667	0.333333333333333	1.11666666666667	3.2	11.3	0	1	0	4.33333333333333
"K18306"	281.046428571429	721.141666666667	96.3333333333333	109.15	142.100396825397	167.720238095238	85.3638888888889	1784.20357142857	1109.61388888889	882.697222222222	242.422222222222	165.736111111111	121.841666666667	371.822222222222
"K18307"	278.746428571429	723.575	102.883333333333	106.922222222222	154.219444444444	181.45119047619	83.9583333333333	1782.25119047619	1103.79722222222	877.913888888889	230.583333333333	167.227777777778	150.275	381.322222222222
"K18308"	210.75	643.5	25.75	45.25	22.5714285714286	15.297619047619	43	1761.46428571429	1015.75	767.875	155.75	44	23	293
"K18310"	0	0	0	0	0.0476190476190476	0.342857142857143	0	0	0	1	1	0	0.142857142857143	0
"K18313"	2	3	15.5	13	0	0	26.5	0	2	6	0	4	2	0
"K18314"	2	3	15.5	13	0	0	26.5	0	2	6	0	4	2	0
"K18320"	8.14285714285714	0.333333333333333	2	0	1	4	0	107.642857142857	7	0	4.5	6	0	3
"K18321"	3.125	4.625	3.5	2.125	1.86666666666667	4.13333333333333	2.375	1.5	1.875	5.375	2.375	0.5	0.833333333333333	0
"K18322"	3.125	4.625	3.5	2.125	2.23333333333333	4.8	2.375	0.75	1.875	5.375	2.375	0.5	1.16666666666667	0
"K18323"	3.125	4.625	3.5	2.125	2.23333333333333	4.8	2.375	1.5	1.875	5.375	2.375	0.5	1.16666666666667	0
"K18324"	0	4.14285714285714	0	0	1.75	2.39285714285714	0	2.60714285714286	1.25	3.39285714285714	0	1.64285714285714	0	0.642857142857143
"K18325"	0	2.85714285714286	0	0	1.75	2.39285714285714	0	1.57142857142857	0.285714285714286	0.714285714285714	1.5	1.92857142857143	0	0
"K18326"	0	4.14285714285714	0	0	1.75	2.39285714285714	0	2.60714285714286	1.25	3.39285714285714	0	1.64285714285714	0	0.642857142857143
"K18330"	0	0	0	0	0	3	0	0	0	0	0	0	0	0
"K18331"	0	0	0	0	0	4	0	0	0	0	0	0	0	0
"K18332"	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"K18333"	129.472222222222	425.602380952381	92.8666666666667	214.252777777778	65.7611111111111	108.337301587302	142.219444444444	184.968253968254	174.132142857143	539.428571428571	116.833333333333	105.816666666667	43.3333333333333	132.97619047619
"K18334"	161.113095238095	446.96626984127	162.452777777778	268.327777777778	76.0265873015873	195.643650793651	248.294444444444	210.600793650794	221.67380952381	473.973015873016	188.222222222222	124.205555555556	76.1511904761905	159.85119047619
"K18335"	899.32904040404	592.35174963925	729.920580808081	773.523611111111	1000.42395382395	765.433874458874	511.476136363636	227.007575757576	416.072925685426	581.511904761905	1093.57537878788	1150.23232323232	519.310858585859	423.464321789322
"K18336"	11.9388888888889	26.9555555555556	6.24444444444444	10.4055555555556	8.56666666666667	10.8611111111111	15.4472222222222	8.61031746031746	13.1095238095238	15.5944444444444	7.90555555555556	17.5888888888889	5.93333333333333	3.83333333333333
"K18337"	91.6611111111111	132.638888888889	71.6027777777778	145.969444444444	41.1988095238095	71.8773809523809	83.7	18.4027777777778	60.125	181.402777777778	162.388888888889	112.388888888889	103.766666666667	33.4916666666667
"K18344"	0	0	0	0	0.0833333333333333	0.166666666666667	0.166666666666667	1.11111111111111	0.111111111111111	0	1.19318181818182	0.25	0	2.08333333333333
"K18345"	0	0	0	0	0.0833333333333333	0.166666666666667	0.166666666666667	1.11111111111111	0.111111111111111	0	1.19318181818182	0.25	0	2.08333333333333
"K18346"	14.8333333333333	8	10.5277777777778	11.4444444444444	5.80952380952381	35.5	12.3843434343434	17.881746031746	22.1242424242424	21.5833333333333	22.6888888888889	10.8416666666667	11.25	12.5952380952381
"K18347"	137.666666666667	49.3333333333333	109.833333333333	115.25	110.875	150.333333333333	214.75	7	62.25	97.3333333333333	144.25	98	135.5	31.6666666666667
"K18348"	0.111111111111111	0	0	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0	0	0	0
"K18349"	0	0	0	0.0833333333333333	0	0	0	0.888888888888889	0	0.333333333333333	1.65151515151515	0	0	0
"K18350"	0	0	0	0.0833333333333333	0	0	0	0.888888888888889	0	0.333333333333333	1.65151515151515	0	0	0
"K18351"	175.016666666667	120.116666666667	153.541666666667	189.3375	123.730952380952	179.620833333333	289.5125	43.5	117.670833333333	202.316666666667	193.683333333333	111.9	147.541666666667	68.2166666666667
"K18352"	175.266666666667	123.283333333333	154.416666666667	191.65	125.230952380952	186.85	340.2	45.5	116.983333333333	204.941666666667	196.558333333333	111.9	147.166666666667	68.2166666666667
"K18353"	7.83333333333333	14.8333333333333	16.5833333333333	19.4111111111111	16.297619047619	39.8539682539683	11.4222222222222	8.83333333333333	13.25	35.6111111111111	17.0833333333333	5.5	5.55952380952381	17
"K18355"	0.575	0	0	0.375	0.625	4.325	1.1	0	0	0	2.2	5.725	0.5	1.25
"K18356"	0.325	0	0	0.375	0.125	2.575	0.725	0	0	0	1.2	1.35	0.25	1.25
"K18357"	0.575	0	0	0.375	0.625	4.325	1.1	0	0	0	2.2	5.725	0.5	1.25
"K18358"	0.325	0	0	0.375	0.125	2.575	0.725	0	0	0	1.2	1.35	0.25	1.25
"K18359"	0.325	0	0	0.375	0.125	2.575	0.725	0	0	0	1.2	1.35	0.25	1.25
"K18360"	0.325	0	0	0.375	0.125	2.575	0.725	0	0	0	1.2	1.35	0.25	0
"K18361"	0.45	0	0.5	1.25	0.125	4.45	2.1	0	0.75	0	2.575	2.35	1	1.25
"K18362"	0.45	0	0.5	1.25	0.125	4.45	2.1	0	0.75	0	2.575	2.35	1	1.25
"K18363"	0.45	0	0.5	1.25	0.125	4.45	2.1	0	0.75	0	2.575	2.35	1	1.25
"K18364"	159	597.666666666667	39.0138888888889	36.4333333333333	17.6706349206349	29.6238095238095	38.5833333333333	1249.05476190476	783.426190476191	587.208333333333	123.138888888889	63.2813492063492	20.1666666666667	222.896428571429
"K18365"	21.0416666666667	130.486111111111	23.6805555555556	14.7416666666667	7.88174603174603	25.4988095238095	13.375	71.0261904761905	93.7095238095238	64.9583333333333	14.7361111111111	26.2674603174603	4.25	30.0130952380952
"K18366"	21.0416666666667	130.486111111111	23.6805555555556	14.7416666666667	7.88174603174603	25.4988095238095	13.375	71.0261904761905	93.7095238095238	64.9583333333333	14.7361111111111	26.2674603174603	4.25	30.0130952380952
"K18369"	95.2611111111111	397.957575757576	130.301388888889	238.319444444444	79.1130952380952	151.866666666667	159.787878787879	161.005266955267	229.145833333333	361.936111111111	135.644444444444	112.663888888889	49.2833333333333	117.063095238095
"K18370"	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0
"K18371"	14.8	37.2888888888889	16.7166666666667	21.7666666666667	25.1	30.35	21.4	1.83333333333333	13.7666666666667	22.2	22.45	18.9	13.9	7.66666666666667
"K18372"	14.6666666666667	38.5555555555556	39.9333333333333	32.4833333333333	29.85	39.95	42.7166666666667	1.66666666666667	19.95	36.1666666666667	17.8333333333333	26.0166666666667	40.6666666666667	19
"K18373"	58.3333333333333	274.305555555556	57.8777777777778	136.944444444444	50.1666666666667	32.15	54.0472222222222	55.9444444444444	59.225	177.375	131.583333333333	91.65	31.0416666666667	59.9583333333333
"K18374"	23.75	56.8055555555556	19.7277777777778	19.5277777777778	14.8	14.35	17.9555555555556	24.6944444444444	31.6583333333333	73.2083333333333	29.0833333333333	27.2333333333333	5.375	23.4583333333333
"K18375"	2	0	0	0	0.5	4.2	0	0	0	0	0	9.1	0	0
"K18376"	30.8333333333333	53.4166666666667	21.5555555555556	26.6111111111111	10.7222222222222	13.3666666666667	14.5833333333333	22.7222222222222	33.5555555555556	79.25	42.9722222222222	24.6555555555556	8.41666666666667	15.0833333333333
"K18377"	2	0	0	0	0.5	4.2	0	0	0	0	0	9.1	0	0
"K18378"	2	0	0	0	0.5	4.2	0	0	0	0	0	9.1	0	0
"K18379"	14.5555555555556	40.5277777777778	12.2222222222222	13.1944444444444	4.96666666666667	6.53333333333333	15.7222222222222	17.3611111111111	20.3055555555556	42.7916666666667	11.8333333333333	12.7333333333333	3.70833333333333	7.125
"K18380"	1.5	0	0	0	0.375	4.2	0	0	0	0	0	6.69166666666667	0	0
"K18381"	51.1111111111111	253.75	50.25	133.111111111111	43.5083333333333	26.8666666666667	49.3888888888889	53.2777777777778	50.9027777777778	162.041666666667	121.916666666667	81.7916666666667	29.0416666666667	57.2916666666667
"K18382"	209.108333333333	206.159722222222	217.304166666667	288.954166666667	204.45	251.928571428571	313.7375	57.0416666666667	190.245833333333	229.95	219.470833333333	201.3	199.125	116.017857142857
"K18383"	164.356349206349	254.165277777778	173.719444444444	170.0375	250.582142857143	512.288492063492	99.5291666666667	129.436904761905	162.623412698413	162.408333333333	206.001388888889	295.741666666667	117.213888888889	138.638888888889
